id,step,task_id,subject,group_kind,claim_group_id,opposing_group_id,labels,payload_json,created_at
1307,948,T_0095,10.35.165.45,action,G_T_0095_action_benign,G_T_0095_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00948"",""new_group"":""G_T_0095_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0095_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00944""}",2026-06-28T09:45:08+08:00
1308,949,T_0095,10.35.165.45,risk,G_T_0095_risk_benign,G_T_0095_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00949"",""new_group"":""G_T_0095_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0095_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00943""}",2026-06-28T09:45:08+08:00
1309,950,T_0095,10.35.165.45,risk,G_T_0095_risk_benign,G_T_0095_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00950"",""new_group"":""G_T_0095_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0095_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00943""}",2026-06-28T09:45:08+08:00
1310,955,T_0096,10.38.172.58,risk,G_T_0096_risk_malicious,G_T_0096_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00955"",""new_group"":""G_T_0096_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0096_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00953""}",2026-06-28T09:45:09+08:00
1311,956,T_0096,10.38.172.58,risk,G_T_0096_risk_malicious,G_T_0096_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00956"",""new_group"":""G_T_0096_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0096_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00953""}",2026-06-28T09:45:09+08:00
1312,957,T_0096,10.38.172.58,risk,G_T_0096_risk_malicious,G_T_0096_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00957"",""new_group"":""G_T_0096_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0096_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00953""}",2026-06-28T09:45:09+08:00
1313,958,T_0096,10.38.172.58,action,G_T_0096_action_malicious,G_T_0096_action_benign,malicious vs benign,"{""new_claim_id"":""C_00958"",""new_group"":""G_T_0096_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0096_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_00954""}",2026-06-28T09:45:10+08:00
1314,959,T_0096,10.38.172.58,risk,G_T_0096_risk_malicious,G_T_0096_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00959"",""new_group"":""G_T_0096_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0096_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00953""}",2026-06-28T09:45:10+08:00
1315,960,T_0096,10.38.172.58,risk,G_T_0096_risk_benign,G_T_0096_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00960"",""new_group"":""G_T_0096_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0096_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00959""}",2026-06-28T09:45:10+08:00
1316,965,T_0097,10.41.179.71,risk,G_T_0097_risk_benign,G_T_0097_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00965"",""new_group"":""G_T_0097_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0097_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00963""}",2026-06-28T09:45:10+08:00
1317,966,T_0097,10.41.179.71,risk,G_T_0097_risk_benign,G_T_0097_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00966"",""new_group"":""G_T_0097_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0097_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00963""}",2026-06-28T09:45:10+08:00
1318,967,T_0097,10.41.179.71,risk,G_T_0097_risk_benign,G_T_0097_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00967"",""new_group"":""G_T_0097_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0097_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00963""}",2026-06-28T09:45:11+08:00
1319,968,T_0097,10.41.179.71,action,G_T_0097_action_benign,G_T_0097_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00968"",""new_group"":""G_T_0097_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0097_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_00964""}",2026-06-28T09:45:11+08:00
1320,969,T_0097,10.41.179.71,risk,G_T_0097_risk_benign,G_T_0097_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00969"",""new_group"":""G_T_0097_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0097_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00963""}",2026-06-28T09:45:11+08:00
1321,970,T_0097,10.41.179.71,risk,G_T_0097_risk_benign,G_T_0097_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00970"",""new_group"":""G_T_0097_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0097_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00963""}",2026-06-28T09:45:11+08:00
1322,975,T_0098,10.44.186.84,risk,G_T_0098_risk_malicious,G_T_0098_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00975"",""new_group"":""G_T_0098_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0098_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00973""}",2026-06-28T09:45:11+08:00
1323,976,T_0098,10.44.186.84,risk,G_T_0098_risk_malicious,G_T_0098_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00976"",""new_group"":""G_T_0098_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0098_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00973""}",2026-06-28T09:45:12+08:00
1324,977,T_0098,10.44.186.84,risk,G_T_0098_risk_malicious,G_T_0098_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00977"",""new_group"":""G_T_0098_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0098_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00973""}",2026-06-28T09:45:12+08:00
1325,978,T_0098,10.44.186.84,action,G_T_0098_action_malicious,G_T_0098_action_benign,malicious vs benign,"{""new_claim_id"":""C_00978"",""new_group"":""G_T_0098_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0098_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_00974""}",2026-06-28T09:45:12+08:00
1326,979,T_0098,10.44.186.84,risk,G_T_0098_risk_malicious,G_T_0098_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00979"",""new_group"":""G_T_0098_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0098_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00973""}",2026-06-28T09:45:12+08:00
1327,980,T_0098,10.44.186.84,risk,G_T_0098_risk_benign,G_T_0098_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00980"",""new_group"":""G_T_0098_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0098_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00979""}",2026-06-28T09:45:12+08:00
1328,985,T_0099,10.47.193.97,risk,G_T_0099_risk_malicious,G_T_0099_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00985"",""new_group"":""G_T_0099_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0099_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00983""}",2026-06-28T09:45:13+08:00
1329,986,T_0099,10.47.193.97,risk,G_T_0099_risk_malicious,G_T_0099_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00986"",""new_group"":""G_T_0099_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0099_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00983""}",2026-06-28T09:45:13+08:00
1330,987,T_0099,10.47.193.97,risk,G_T_0099_risk_malicious,G_T_0099_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00987"",""new_group"":""G_T_0099_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0099_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00983""}",2026-06-28T09:45:13+08:00
1331,988,T_0099,10.47.193.97,action,G_T_0099_action_malicious,G_T_0099_action_benign,malicious vs benign,"{""new_claim_id"":""C_00988"",""new_group"":""G_T_0099_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0099_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_00984""}",2026-06-28T09:45:13+08:00
1332,989,T_0099,10.47.193.97,risk,G_T_0099_risk_malicious,G_T_0099_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00989"",""new_group"":""G_T_0099_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0099_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00983""}",2026-06-28T09:45:13+08:00
1333,990,T_0099,10.47.193.97,risk,G_T_0099_risk_malicious,G_T_0099_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00990"",""new_group"":""G_T_0099_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0099_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00983""}",2026-06-28T09:45:13+08:00
1334,995,T_0100,10.50.200.110,risk,G_T_0100_risk_benign,G_T_0100_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00995"",""new_group"":""G_T_0100_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0100_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00993""}",2026-06-28T09:45:14+08:00
1335,996,T_0100,10.50.200.110,risk,G_T_0100_risk_benign,G_T_0100_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00996"",""new_group"":""G_T_0100_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0100_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00993""}",2026-06-28T09:45:14+08:00
1336,997,T_0100,10.50.200.110,risk,G_T_0100_risk_benign,G_T_0100_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00997"",""new_group"":""G_T_0100_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0100_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00993""}",2026-06-28T09:45:14+08:00
1337,998,T_0100,10.50.200.110,action,G_T_0100_action_benign,G_T_0100_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00998"",""new_group"":""G_T_0100_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0100_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00994""}",2026-06-28T09:45:14+08:00
1338,999,T_0100,10.50.200.110,risk,G_T_0100_risk_benign,G_T_0100_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00999"",""new_group"":""G_T_0100_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0100_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00993""}",2026-06-28T09:45:14+08:00
1339,1000,T_0100,10.50.200.110,risk,G_T_0100_risk_malicious,G_T_0100_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01000"",""new_group"":""G_T_0100_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0100_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00999""}",2026-06-28T09:45:14+08:00
1340,1005,T_0101,10.53.207.123,risk,G_T_0101_risk_malicious,G_T_0101_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01005"",""new_group"":""G_T_0101_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0101_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01003""}",2026-06-28T09:45:15+08:00
1341,1006,T_0101,10.53.207.123,risk,G_T_0101_risk_malicious,G_T_0101_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01006"",""new_group"":""G_T_0101_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0101_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01003""}",2026-06-28T09:45:15+08:00
1342,1007,T_0101,10.53.207.123,risk,G_T_0101_risk_malicious,G_T_0101_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01007"",""new_group"":""G_T_0101_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0101_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01003""}",2026-06-28T09:45:15+08:00
1343,1008,T_0101,10.53.207.123,action,G_T_0101_action_malicious,G_T_0101_action_benign,malicious vs benign,"{""new_claim_id"":""C_01008"",""new_group"":""G_T_0101_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0101_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_01004""}",2026-06-28T09:45:15+08:00
1344,1009,T_0101,10.53.207.123,risk,G_T_0101_risk_malicious,G_T_0101_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01009"",""new_group"":""G_T_0101_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0101_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01003""}",2026-06-28T09:45:15+08:00
1345,1010,T_0101,10.53.207.123,risk,G_T_0101_risk_malicious,G_T_0101_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01010"",""new_group"":""G_T_0101_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0101_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01003""}",2026-06-28T09:45:15+08:00
1346,1015,T_0102,10.56.214.136,risk,G_T_0102_risk_benign,G_T_0102_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01015"",""new_group"":""G_T_0102_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0102_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01013""}",2026-06-28T09:45:16+08:00
1347,1016,T_0102,10.56.214.136,risk,G_T_0102_risk_benign,G_T_0102_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01016"",""new_group"":""G_T_0102_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0102_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01013""}",2026-06-28T09:45:16+08:00
1348,1017,T_0102,,risk,G_T_0102_risk_benign,G_T_0102_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01017"",""new_group"":""G_T_0102_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0102_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01013""}",2026-06-28T09:45:16+08:00
1349,1018,T_0102,10.56.214.136,action,G_T_0102_action_benign,G_T_0102_action_malicious,benign vs malicious,"{""new_claim_id"":""C_01018"",""new_group"":""G_T_0102_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0102_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_01014""}",2026-06-28T09:45:17+08:00
1350,1019,T_0102,10.56.214.136,risk,G_T_0102_risk_benign,G_T_0102_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01019"",""new_group"":""G_T_0102_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0102_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01013""}",2026-06-28T09:45:17+08:00
1351,1020,T_0102,10.56.214.136,risk,G_T_0102_risk_malicious,G_T_0102_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01020"",""new_group"":""G_T_0102_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0102_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_01019""}",2026-06-28T09:45:17+08:00
1352,1025,T_0103,10.59.221.149,risk,G_T_0103_risk_malicious,G_T_0103_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01025"",""new_group"":""G_T_0103_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0103_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01023""}",2026-06-28T09:45:17+08:00
1353,1026,T_0103,10.59.221.149,risk,G_T_0103_risk_malicious,G_T_0103_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01026"",""new_group"":""G_T_0103_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0103_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01023""}",2026-06-28T09:45:17+08:00
1354,1027,T_0103,10.59.221.149,risk,G_T_0103_risk_malicious,G_T_0103_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01027"",""new_group"":""G_T_0103_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0103_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01023""}",2026-06-28T09:45:18+08:00
1355,1028,T_0103,10.59.221.149,action,G_T_0103_action_malicious,G_T_0103_action_benign,malicious vs benign,"{""new_claim_id"":""C_01028"",""new_group"":""G_T_0103_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0103_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_01024""}",2026-06-28T09:45:18+08:00
1356,1029,T_0103,10.59.221.149,risk,G_T_0103_risk_malicious,G_T_0103_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01029"",""new_group"":""G_T_0103_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0103_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01023""}",2026-06-28T09:45:18+08:00
1357,1030,T_0103,10.59.221.149,risk,G_T_0103_risk_malicious,G_T_0103_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01030"",""new_group"":""G_T_0103_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0103_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01023""}",2026-06-28T09:45:18+08:00
1358,1035,T_0104,10.62.228.162,risk,G_T_0104_risk_malicious,G_T_0104_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01035"",""new_group"":""G_T_0104_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0104_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01033""}",2026-06-28T09:45:18+08:00
1359,1036,T_0104,10.62.228.162,risk,G_T_0104_risk_malicious,G_T_0104_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01036"",""new_group"":""G_T_0104_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0104_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01033""}",2026-06-28T09:45:19+08:00
1360,1037,T_0104,10.62.228.162,risk,G_T_0104_risk_malicious,G_T_0104_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01037"",""new_group"":""G_T_0104_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0104_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01033""}",2026-06-28T09:45:19+08:00
1361,1038,T_0104,10.62.228.162,action,G_T_0104_action_malicious,G_T_0104_action_benign,malicious vs benign,"{""new_claim_id"":""C_01038"",""new_group"":""G_T_0104_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0104_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_01034""}",2026-06-28T09:45:19+08:00
1362,1039,T_0104,10.62.228.162,risk,G_T_0104_risk_malicious,G_T_0104_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01039"",""new_group"":""G_T_0104_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0104_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01033""}",2026-06-28T09:45:19+08:00
1363,1040,T_0104,10.62.228.162,risk,G_T_0104_risk_benign,G_T_0104_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01040"",""new_group"":""G_T_0104_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0104_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_01039""}",2026-06-28T09:45:19+08:00
1364,1045,T_0105,10.65.235.175,risk,G_T_0105_risk_benign,G_T_0105_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01045"",""new_group"":""G_T_0105_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0105_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01043""}",2026-06-28T09:45:20+08:00
1365,1046,T_0105,10.65.235.175,risk,G_T_0105_risk_benign,G_T_0105_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01046"",""new_group"":""G_T_0105_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0105_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01043""}",2026-06-28T09:45:20+08:00
1366,1047,T_0105,10.65.235.175,risk,G_T_0105_risk_benign,G_T_0105_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01047"",""new_group"":""G_T_0105_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0105_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01043""}",2026-06-28T09:45:20+08:00
1367,1048,T_0105,10.65.235.175,action,G_T_0105_action_benign,G_T_0105_action_malicious,benign vs malicious,"{""new_claim_id"":""C_01048"",""new_group"":""G_T_0105_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0105_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_01044""}",2026-06-28T09:45:20+08:00
1368,1049,T_0105,10.65.235.175,risk,G_T_0105_risk_benign,G_T_0105_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01049"",""new_group"":""G_T_0105_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0105_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01043""}",2026-06-28T09:45:20+08:00
1369,1050,T_0105,10.65.235.175,risk,G_T_0105_risk_benign,G_T_0105_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01050"",""new_group"":""G_T_0105_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0105_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01043""}",2026-06-28T09:45:20+08:00
1370,1055,T_0106,10.68.242.188,risk,G_T_0106_risk_malicious,G_T_0106_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01055"",""new_group"":""G_T_0106_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0106_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01053""}",2026-06-28T09:45:21+08:00
1371,1056,T_0106,10.68.242.188,risk,G_T_0106_risk_malicious,G_T_0106_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01056"",""new_group"":""G_T_0106_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0106_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01053""}",2026-06-28T09:45:21+08:00
1372,1057,T_0106,10.68.242.188,risk,G_T_0106_risk_malicious,G_T_0106_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01057"",""new_group"":""G_T_0106_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0106_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01053""}",2026-06-28T09:45:21+08:00
1373,1058,T_0106,10.68.242.188,action,G_T_0106_action_malicious,G_T_0106_action_benign,malicious vs benign,"{""new_claim_id"":""C_01058"",""new_group"":""G_T_0106_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0106_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_01054""}",2026-06-28T09:45:21+08:00
1374,1059,T_0106,10.68.242.188,risk,G_T_0106_risk_malicious,G_T_0106_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01059"",""new_group"":""G_T_0106_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0106_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01053""}",2026-06-28T09:45:21+08:00
1375,1060,T_0106,10.68.242.188,risk,G_T_0106_risk_benign,G_T_0106_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01060"",""new_group"":""G_T_0106_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0106_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_01059""}",2026-06-28T09:45:21+08:00
1376,1065,T_0107,10.71.249.201,risk,G_T_0107_risk_benign,G_T_0107_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01065"",""new_group"":""G_T_0107_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0107_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01063""}",2026-06-28T09:45:22+08:00
