id,step,task_id,subject,group_kind,claim_group_id,opposing_group_id,labels,payload_json,created_at
3465,947,T_0095,10.35.165.45,risk,G_T_0095_risk_benign,G_T_0095_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00947"",""new_group"":""G_T_0095_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0095_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00943""}",2026-07-03T02:26:43+08:00
3466,948,T_0095,10.35.165.45,action,G_T_0095_action_benign,G_T_0095_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00948"",""new_group"":""G_T_0095_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0095_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00944""}",2026-07-03T02:26:43+08:00
3467,949,T_0095,10.35.165.45,risk,G_T_0095_risk_benign,G_T_0095_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00949"",""new_group"":""G_T_0095_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0095_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00943""}",2026-07-03T02:26:43+08:00
3468,950,T_0095,10.35.165.45,risk,G_T_0095_risk_benign,G_T_0095_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00950"",""new_group"":""G_T_0095_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0095_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00943""}",2026-07-03T02:26:43+08:00
3469,955,T_0096,10.38.172.58,risk,G_T_0096_risk_malicious,G_T_0096_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00955"",""new_group"":""G_T_0096_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0096_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00953""}",2026-07-03T02:26:43+08:00
3470,956,T_0096,10.38.172.58,risk,G_T_0096_risk_malicious,G_T_0096_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00956"",""new_group"":""G_T_0096_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0096_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00953""}",2026-07-03T02:26:43+08:00
3471,957,T_0096,10.38.172.58,risk,G_T_0096_risk_malicious,G_T_0096_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00957"",""new_group"":""G_T_0096_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0096_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00953""}",2026-07-03T02:26:43+08:00
3472,958,T_0096,10.38.172.58,action,G_T_0096_action_malicious,G_T_0096_action_benign,malicious vs benign,"{""new_claim_id"":""C_00958"",""new_group"":""G_T_0096_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0096_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_00954""}",2026-07-03T02:26:43+08:00
3473,959,T_0096,10.38.172.58,risk,G_T_0096_risk_malicious,G_T_0096_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00959"",""new_group"":""G_T_0096_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0096_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00953""}",2026-07-03T02:26:43+08:00
3474,960,T_0096,10.38.172.58,risk,G_T_0096_risk_benign,G_T_0096_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00960"",""new_group"":""G_T_0096_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0096_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00959""}",2026-07-03T02:26:43+08:00
3475,965,T_0097,10.41.179.71,risk,G_T_0097_risk_benign,G_T_0097_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00965"",""new_group"":""G_T_0097_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0097_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00963""}",2026-07-03T02:26:43+08:00
3476,966,T_0097,10.41.179.71,risk,G_T_0097_risk_benign,G_T_0097_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00966"",""new_group"":""G_T_0097_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0097_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00963""}",2026-07-03T02:26:43+08:00
3477,967,T_0097,10.41.179.71,risk,G_T_0097_risk_benign,G_T_0097_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00967"",""new_group"":""G_T_0097_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0097_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00963""}",2026-07-03T02:26:43+08:00
3478,968,T_0097,10.41.179.71,action,G_T_0097_action_benign,G_T_0097_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00968"",""new_group"":""G_T_0097_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0097_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_00964""}",2026-07-03T02:26:43+08:00
3479,969,T_0097,10.41.179.71,risk,G_T_0097_risk_benign,G_T_0097_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00969"",""new_group"":""G_T_0097_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0097_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00963""}",2026-07-03T02:26:43+08:00
3480,970,T_0097,10.41.179.71,risk,G_T_0097_risk_benign,G_T_0097_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00970"",""new_group"":""G_T_0097_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0097_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00963""}",2026-07-03T02:26:43+08:00
3481,975,T_0098,10.44.186.84,risk,G_T_0098_risk_malicious,G_T_0098_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00975"",""new_group"":""G_T_0098_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0098_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00973""}",2026-07-03T02:26:43+08:00
3482,976,T_0098,10.44.186.84,risk,G_T_0098_risk_malicious,G_T_0098_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00976"",""new_group"":""G_T_0098_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0098_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00973""}",2026-07-03T02:26:43+08:00
3483,977,T_0098,10.44.186.84,risk,G_T_0098_risk_malicious,G_T_0098_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00977"",""new_group"":""G_T_0098_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0098_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00973""}",2026-07-03T02:26:43+08:00
3484,978,T_0098,10.44.186.84,action,G_T_0098_action_malicious,G_T_0098_action_benign,malicious vs benign,"{""new_claim_id"":""C_00978"",""new_group"":""G_T_0098_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0098_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_00974""}",2026-07-03T02:26:43+08:00
3485,979,T_0098,10.44.186.84,risk,G_T_0098_risk_malicious,G_T_0098_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00979"",""new_group"":""G_T_0098_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0098_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00973""}",2026-07-03T02:26:43+08:00
3486,980,T_0098,10.44.186.84,risk,G_T_0098_risk_benign,G_T_0098_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00980"",""new_group"":""G_T_0098_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0098_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00979""}",2026-07-03T02:26:43+08:00
3487,985,T_0099,10.47.193.97,risk,G_T_0099_risk_malicious,G_T_0099_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00985"",""new_group"":""G_T_0099_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0099_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00983""}",2026-07-03T02:26:43+08:00
3488,986,T_0099,10.47.193.97,risk,G_T_0099_risk_malicious,G_T_0099_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00986"",""new_group"":""G_T_0099_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0099_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00983""}",2026-07-03T02:26:43+08:00
3489,987,T_0099,10.47.193.97,risk,G_T_0099_risk_malicious,G_T_0099_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00987"",""new_group"":""G_T_0099_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0099_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00983""}",2026-07-03T02:26:43+08:00
3490,988,T_0099,10.47.193.97,action,G_T_0099_action_malicious,G_T_0099_action_benign,malicious vs benign,"{""new_claim_id"":""C_00988"",""new_group"":""G_T_0099_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0099_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_00984""}",2026-07-03T02:26:43+08:00
3491,989,T_0099,10.47.193.97,risk,G_T_0099_risk_malicious,G_T_0099_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00989"",""new_group"":""G_T_0099_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0099_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00983""}",2026-07-03T02:26:43+08:00
3492,990,T_0099,10.47.193.97,risk,G_T_0099_risk_malicious,G_T_0099_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00990"",""new_group"":""G_T_0099_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0099_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00983""}",2026-07-03T02:26:43+08:00
3493,995,T_0100,10.50.200.110,risk,G_T_0100_risk_benign,G_T_0100_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00995"",""new_group"":""G_T_0100_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0100_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00993""}",2026-07-03T02:26:43+08:00
3494,996,T_0100,10.50.200.110,risk,G_T_0100_risk_benign,G_T_0100_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00996"",""new_group"":""G_T_0100_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0100_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00993""}",2026-07-03T02:26:43+08:00
3495,997,T_0100,10.50.200.110,risk,G_T_0100_risk_benign,G_T_0100_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00997"",""new_group"":""G_T_0100_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0100_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00993""}",2026-07-03T02:26:43+08:00
3496,998,T_0100,10.50.200.110,action,G_T_0100_action_benign,G_T_0100_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00998"",""new_group"":""G_T_0100_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0100_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00994""}",2026-07-03T02:26:43+08:00
3497,999,T_0100,10.50.200.110,risk,G_T_0100_risk_benign,G_T_0100_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00999"",""new_group"":""G_T_0100_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0100_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00993""}",2026-07-03T02:26:43+08:00
3498,1000,T_0100,10.50.200.110,risk,G_T_0100_risk_malicious,G_T_0100_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01000"",""new_group"":""G_T_0100_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0100_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00999""}",2026-07-03T02:26:43+08:00
3499,1005,T_0101,10.53.207.123,risk,G_T_0101_risk_malicious,G_T_0101_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01005"",""new_group"":""G_T_0101_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0101_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01003""}",2026-07-03T02:26:43+08:00
3500,1006,T_0101,10.53.207.123,risk,G_T_0101_risk_malicious,G_T_0101_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01006"",""new_group"":""G_T_0101_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0101_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01003""}",2026-07-03T02:26:43+08:00
3501,1007,T_0101,10.53.207.123,risk,G_T_0101_risk_malicious,G_T_0101_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01007"",""new_group"":""G_T_0101_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0101_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01003""}",2026-07-03T02:26:43+08:00
3502,1008,T_0101,10.53.207.123,action,G_T_0101_action_malicious,G_T_0101_action_benign,malicious vs benign,"{""new_claim_id"":""C_01008"",""new_group"":""G_T_0101_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0101_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_01004""}",2026-07-03T02:26:43+08:00
3503,1009,T_0101,10.53.207.123,risk,G_T_0101_risk_malicious,G_T_0101_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01009"",""new_group"":""G_T_0101_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0101_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01003""}",2026-07-03T02:26:43+08:00
3504,1010,T_0101,10.53.207.123,risk,G_T_0101_risk_malicious,G_T_0101_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01010"",""new_group"":""G_T_0101_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0101_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01003""}",2026-07-03T02:26:43+08:00
3505,1015,T_0102,10.56.214.136,risk,G_T_0102_risk_benign,G_T_0102_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01015"",""new_group"":""G_T_0102_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0102_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01013""}",2026-07-03T02:26:43+08:00
3506,1016,T_0102,10.56.214.136,risk,G_T_0102_risk_benign,G_T_0102_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01016"",""new_group"":""G_T_0102_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0102_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01013""}",2026-07-03T02:26:43+08:00
3507,1017,T_0102,,risk,G_T_0102_risk_benign,G_T_0102_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01017"",""new_group"":""G_T_0102_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0102_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01013""}",2026-07-03T02:26:43+08:00
3508,1018,T_0102,10.56.214.136,action,G_T_0102_action_benign,G_T_0102_action_malicious,benign vs malicious,"{""new_claim_id"":""C_01018"",""new_group"":""G_T_0102_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0102_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_01014""}",2026-07-03T02:26:43+08:00
3509,1019,T_0102,10.56.214.136,risk,G_T_0102_risk_benign,G_T_0102_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01019"",""new_group"":""G_T_0102_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0102_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01013""}",2026-07-03T02:26:43+08:00
3510,1020,T_0102,10.56.214.136,risk,G_T_0102_risk_malicious,G_T_0102_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01020"",""new_group"":""G_T_0102_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0102_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_01019""}",2026-07-03T02:26:43+08:00
3511,1025,T_0103,10.59.221.149,risk,G_T_0103_risk_malicious,G_T_0103_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01025"",""new_group"":""G_T_0103_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0103_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01023""}",2026-07-03T02:26:43+08:00
3512,1026,T_0103,10.59.221.149,risk,G_T_0103_risk_malicious,G_T_0103_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01026"",""new_group"":""G_T_0103_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0103_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01023""}",2026-07-03T02:26:43+08:00
3513,1027,T_0103,10.59.221.149,risk,G_T_0103_risk_malicious,G_T_0103_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01027"",""new_group"":""G_T_0103_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0103_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01023""}",2026-07-03T02:26:43+08:00
3514,1028,T_0103,10.59.221.149,action,G_T_0103_action_malicious,G_T_0103_action_benign,malicious vs benign,"{""new_claim_id"":""C_01028"",""new_group"":""G_T_0103_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0103_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_01024""}",2026-07-03T02:26:43+08:00
3515,1029,T_0103,10.59.221.149,risk,G_T_0103_risk_malicious,G_T_0103_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01029"",""new_group"":""G_T_0103_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0103_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01023""}",2026-07-03T02:26:43+08:00
3516,1030,T_0103,10.59.221.149,risk,G_T_0103_risk_malicious,G_T_0103_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01030"",""new_group"":""G_T_0103_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0103_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01023""}",2026-07-03T02:26:43+08:00
3517,1035,T_0104,10.62.228.162,risk,G_T_0104_risk_malicious,G_T_0104_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01035"",""new_group"":""G_T_0104_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0104_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01033""}",2026-07-03T02:26:43+08:00
3518,1036,T_0104,10.62.228.162,risk,G_T_0104_risk_malicious,G_T_0104_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01036"",""new_group"":""G_T_0104_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0104_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01033""}",2026-07-03T02:26:43+08:00
3519,1037,T_0104,10.62.228.162,risk,G_T_0104_risk_malicious,G_T_0104_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01037"",""new_group"":""G_T_0104_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0104_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01033""}",2026-07-03T02:26:43+08:00
3520,1038,T_0104,10.62.228.162,action,G_T_0104_action_malicious,G_T_0104_action_benign,malicious vs benign,"{""new_claim_id"":""C_01038"",""new_group"":""G_T_0104_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0104_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_01034""}",2026-07-03T02:26:43+08:00
3521,1039,T_0104,10.62.228.162,risk,G_T_0104_risk_malicious,G_T_0104_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01039"",""new_group"":""G_T_0104_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0104_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01033""}",2026-07-03T02:26:43+08:00
3522,1040,T_0104,10.62.228.162,risk,G_T_0104_risk_benign,G_T_0104_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01040"",""new_group"":""G_T_0104_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0104_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_01039""}",2026-07-03T02:26:43+08:00
3523,1045,T_0105,10.65.235.175,risk,G_T_0105_risk_benign,G_T_0105_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01045"",""new_group"":""G_T_0105_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0105_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01043""}",2026-07-03T02:26:43+08:00
3524,1046,T_0105,10.65.235.175,risk,G_T_0105_risk_benign,G_T_0105_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01046"",""new_group"":""G_T_0105_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0105_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01043""}",2026-07-03T02:26:43+08:00
3525,1047,T_0105,10.65.235.175,risk,G_T_0105_risk_benign,G_T_0105_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01047"",""new_group"":""G_T_0105_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0105_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01043""}",2026-07-03T02:26:43+08:00
3526,1048,T_0105,10.65.235.175,action,G_T_0105_action_benign,G_T_0105_action_malicious,benign vs malicious,"{""new_claim_id"":""C_01048"",""new_group"":""G_T_0105_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0105_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_01044""}",2026-07-03T02:26:43+08:00
3527,1049,T_0105,10.65.235.175,risk,G_T_0105_risk_benign,G_T_0105_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01049"",""new_group"":""G_T_0105_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0105_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01043""}",2026-07-03T02:26:43+08:00
3528,1050,T_0105,10.65.235.175,risk,G_T_0105_risk_benign,G_T_0105_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01050"",""new_group"":""G_T_0105_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0105_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01043""}",2026-07-03T02:26:43+08:00
3529,1055,T_0106,10.68.242.188,risk,G_T_0106_risk_malicious,G_T_0106_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01055"",""new_group"":""G_T_0106_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0106_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01053""}",2026-07-03T02:26:43+08:00
3530,1056,T_0106,10.68.242.188,risk,G_T_0106_risk_malicious,G_T_0106_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01056"",""new_group"":""G_T_0106_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0106_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01053""}",2026-07-03T02:26:43+08:00
3531,1057,T_0106,10.68.242.188,risk,G_T_0106_risk_malicious,G_T_0106_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01057"",""new_group"":""G_T_0106_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0106_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01053""}",2026-07-03T02:26:43+08:00
3532,1058,T_0106,10.68.242.188,action,G_T_0106_action_malicious,G_T_0106_action_benign,malicious vs benign,"{""new_claim_id"":""C_01058"",""new_group"":""G_T_0106_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0106_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_01054""}",2026-07-03T02:26:43+08:00
3533,1059,T_0106,10.68.242.188,risk,G_T_0106_risk_malicious,G_T_0106_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01059"",""new_group"":""G_T_0106_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0106_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01053""}",2026-07-03T02:26:43+08:00
3534,1060,T_0106,10.68.242.188,risk,G_T_0106_risk_benign,G_T_0106_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01060"",""new_group"":""G_T_0106_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0106_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_01059""}",2026-07-03T02:26:43+08:00
